Date,Time,VSpd(m/s),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,Ptch(rad),Roll(rad),Yaw(rad),Rud,Ele,Thr,Ail,P1,P2,P3,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-01-17,10:22:04.000,-2.4,-67,-74,100,10,1,4,10,-43,100,11,33.877527 37.775912,61.5,29.40,22,9,23.2,16.2,1334,23,"MANU",0.10,0.14,0.35,0,-66,43,-234,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1383,1465,1521,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:05.000,-2.4,-70,-78,100,9,1,4,10,-46,100,11,33.877527 37.775912,61.5,29.40,22,9,23.2,16.2,1334,23,"MANU",0.07,0.64,0.76,1,-16,38,0,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1500,1490,1519,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:06.000,-0.9,-71,-80,100,8,1,4,10,-46,100,11,33.877527 37.775912,61.5,29.40,22,9,23.2,16.2,1334,23,"MANU",0.07,0.64,0.76,0,-148,37,44,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1522,1424,1518,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:07.000,-0.9,-72,-83,100,7,1,4,10,-48,100,11,33.877879 37.776467,76.1,70.30,17,11,23.2,16.2,1334,23,"MANU",0.07,0.64,0.76,0,-2,34,212,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1606,1497,1517,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:08.000,-0.9,-70,-82,100,8,1,4,10,-45,100,9,33.877879 37.776467,76.1,70.30,17,11,23.2,15.8,1350,23,"MANU",0.27,0.78,1.35,2,-295,33,3,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1501,1351,1516,1501,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:09.000,-0.9,-71,-78,100,7,1,4,10,-51,100,12,33.877879 37.776467,76.1,70.30,17,11,23.2,15.8,1350,23,"MANU",0.27,0.78,1.35,1,-221,34,-5,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1498,1388,1517,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:10.000,-0.2,-73,-73,100,6,1,4,10,-50,100,11,33.877879 37.776467,76.1,70.30,17,11,23.2,15.8,1350,23,"MANU",0.27,0.78,1.35,0,-3,9,-321,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1340,1497,1504,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:11.000,-0.2,-77,-75,100,2,1,4,10,-58,100,12,33.877850 37.777215,69.3,138.60,17,13,23.2,15.4,1365,23,"MANU",0.27,0.78,1.35,-1,-2,9,0,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1500,1497,1504,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:12.000,-0.2,-75,-73,100,3,1,4,25,-56,100,12,33.877850 37.777215,69.3,138.60,17,13,23.2,15.4,1365,23,"MANU",0.24,-0.15,-3.13,-1,1,9,32,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1516,1499,1504,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:13.000,-3.3,-75,-70,100,5,1,4,25,-70,100,11,33.877850 37.777215,69.3,138.60,17,13,23.2,15.4,1365,23,"MANU",0.24,-0.15,-3.13,1,-12,9,179,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1589,1492,1504,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:14.000,-3.3,-74,-71,100,4,1,4,25,-47,100,12,33.877280 37.777348,77.4,176.60,11,24,23.2,15.4,1365,23,"MANU",0.24,-0.15,-3.13,0,-92,10,326,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1663,1452,1505,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:15.000,-3.3,-72,-64,100,6,1,4,25,-48,100,12,33.877280 37.777348,77.4,176.60,11,24,23.3,13.4,1379,23,"MANU",-0.10,0.63,3.12,0,-1,6,-1,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1500,1498,1503,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:16.000,-3.3,-69,-51,100,8,1,4,10,-39,100,12,33.877280 37.777348,77.4,176.60,11,24,23.3,13.4,1379,23,"MANU",-0.10,0.63,3.12,1,-137,12,36,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1518,1430,1506,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:17.000,-1.7,-54,-48,100,11,1,4,10,-30,100,12,33.877280 37.777348,77.4,176.60,11,24,23.3,13.4,1379,23,"MANU",-0.10,0.63,3.12,0,-24,10,-165,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1418,1486,1505,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:18.000,-1.7,-50,-58,100,11,1,4,10,-29,100,12,33.876633 37.777231,73.9,216.90,7,22,23.2,14.5,1393,23,"MANU",-0.10,0.63,3.12,1,-156,9,3,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1501,1420,1504,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:19.000,-1.7,-60,-70,100,11,1,4,10,-36,100,12,33.876633 37.777231,73.9,216.90,7,22,23.2,14.5,1393,23,"MANU",-0.16,0.03,-1.97,1,1,11,-1,-1024,-20,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1500,1499,1505,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:20.000,1.5,-56,-71,100,11,1,4,10,-31,100,11,33.876633 37.777231,73.9,216.90,7,22,23.2,14.5,1393,23,"MANU",-0.16,0.03,-1.97,0,1,7,1,-1024,-19,-1024,-1,-1,-1,-1,1,-1,0x0000000000014008,1500,1499,1503,1500,2012,988,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:21.000,1.5,-64,-68,100,10,1,4,10,-36,100,11,33.876352 37.776640,63.7,244.60,14,20,23.2,14.5,1393,23,"MANU",-0.16,0.03,-1.97,2,-268,6,4,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1502,1364,1503,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:22.000,1.5,-56,-71,100,11,1,4,10,-32,100,12,33.876352 37.776640,63.7,244.60,14,20,23.2,14.8,1408,23,"MANU",0.06,-0.15,-2.14,2,-369,6,196,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1598,1314,1503,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:23.000,1.5,-67,-78,100,9,1,4,10,-46,100,12,33.876352 37.776640,63.7,244.60,14,20,23.2,14.8,1408,23,"AIR",0.06,-0.15,-2.14,0,-2,9,516,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1758,1497,1504,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:24.000,-1.3,-70,-76,100,6,1,4,10,-41,100,12,33.876352 37.776640,63.7,244.60,14,20,23.2,14.8,1408,23,"AIR",0.06,-0.15,-2.14,1,-74,9,294,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1647,1461,1504,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:25.000,-1.3,-69,-69,100,9,1,4,10,-46,100,12,33.876011 37.776048,69.6,226.60,6,22,23.2,14.6,1422,23,"AIR",0.06,-0.15,-2.14,1,-316,34,0,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1500,1340,1517,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:26.000,-1.3,-71,-82,100,7,1,4,10,-49,100,12,33.876011 37.776048,69.6,226.60,6,22,23.2,14.6,1422,23,"AIR",-0.01,0.68,-2.00,2,-225,389,4,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1502,1386,1694,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:27.000,-3.2,-75,-78,100,4,1,4,10,-51,100,12,33.876011 37.776048,69.6,226.60,6,22,23.2,14.6,1422,23,"AIR",-0.01,0.68,-2.00,4,-251,283,-352,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1324,1373,1641,1502,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:28.000,-3.2,-66,-66,100,11,1,4,10,-44,100,12,33.875825 37.775463,74.3,285.40,5,17,23.2,14.6,1422,23,"AIR",-0.01,0.68,-2.00,2,-139,275,-288,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1356,1429,1637,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:29.000,-3.2,-69,-67,100,9,1,4,10,-52,100,12,33.875825 37.775463,74.3,285.40,5,17,22.8,29.7,1446,22,"AIR",-0.01,0.68,-2.00,2,-144,226,14,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1507,1426,1613,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:30.000,-3.2,-73,-73,100,6,1,4,10,-56,100,12,33.875825 37.775463,74.3,285.40,5,17,22.8,29.7,1446,22,"AIR",-0.05,0.26,-0.57,2,-3,206,130,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1565,1497,1603,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:31.000,2.8,-74,-77,100,4,1,4,10,-51,100,12,33.875825 37.775463,74.3,285.40,5,17,22.8,29.7,1446,22,"AIR",-0.05,0.26,-0.57,2,-2,173,273,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1636,1497,1586,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:32.000,2.8,-74,-72,100,6,1,4,10,-55,100,12,33.876333 37.774904,77.6,-327.36,11,15,22.9,23.3,1471,22,"AIR",-0.05,0.26,-0.57,2,-5,155,64,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1532,1496,1577,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:33.000,2.8,-74,-67,100,5,1,4,10,-54,100,11,33.876333 37.774904,77.6,-327.36,11,15,22.9,23.3,1471,22,"AIR",-0.09,0.55,-0.53,2,-215,143,4,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1502,1391,1571,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:34.000,0.8,-75,-67,100,5,1,4,10,-55,100,12,33.876333 37.774904,77.6,-327.36,11,15,22.9,23.3,1471,22,"AIR",-0.09,0.55,-0.53,2,-43,134,-7,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1497,1477,1567,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:35.000,0.8,-75,-81,100,4,1,4,10,-53,100,11,33.876921 37.774605,74.2,-300.06,22,6,22.9,23.3,1471,22,"AIR",-0.09,0.55,-0.53,1,-82,132,-182,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1409,1457,1566,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:36.000,0.8,-75,-86,100,4,1,4,10,-54,100,11,33.876921 37.774605,74.2,-300.06,22,6,23.0,20.6,1493,23,"AIR",-0.09,0.55,-0.53,2,-8,108,-360,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1320,1494,1554,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:37.000,0.8,-79,-75,100,0,1,4,25,-57,100,12,33.876921 37.774605,74.2,-300.06,22,6,23.0,20.6,1493,23,"AIR",0.05,0.48,0.54,4,-196,71,4,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1502,1400,1535,1502,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:38.000,-1.3,-76,-69,100,4,1,4,25,-59,100,11,33.876921 37.774605,74.2,-300.06,22,6,23.0,20.6,1493,23,"AIR",0.05,0.48,0.54,2,-227,39,4,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1502,1385,1519,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:39.000,-1.3,-74,-75,100,4,1,4,25,-51,100,12,33.877525 37.774961,82.5,41.90,26,14,23.1,14.6,1510,23,"AIR",0.05,0.48,0.54,3,7,6,617,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1808,1501,1503,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:40.000,-1.3,-73,-76,100,5,1,4,25,-52,100,12,33.877525 37.774961,82.5,41.90,26,14,23.1,14.6,1510,23,"AIR",-0.11,-0.07,0.59,4,-13,6,19,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1509,1492,1503,1502,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:41.000,5.1,-73,-82,100,6,1,4,25,-52,100,11,33.877525 37.774961,82.5,41.90,26,14,23.1,14.6,1510,23,"AIR",-0.11,-0.07,0.59,3,-6,247,4,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1502,1495,1623,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:42.000,5.1,-73,-83,100,6,1,4,25,-52,100,11,33.878071 37.775409,65.3,32.00,38,17,23.1,14.6,1510,23,"AIR",-0.11,-0.07,0.59,2,-5,137,93,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1546,1496,1568,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:43.000,5.1,-72,-75,100,7,1,4,25,-50,100,11,33.878071 37.775409,65.3,32.00,38,17,22.9,22.8,1528,22,"AIR",-0.11,-0.07,0.59,2,-1,106,278,-1024,-19,615,1,-1,-1,-1,1,-1,0x0000000000014008,1639,1498,1553,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:44.000,5.1,-70,-75,100,9,1,4,10,-45,100,12,33.878071 37.775409,65.3,32.00,38,17,22.9,22.8,1528,22,"AIR",-0.17,0.22,0.55,2,0,87,371,-1024,-19,615,1,-1,-1,-1,1,-1,0x0000000000014008,1685,1498,1543,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:45.000,3.1,-69,-73,100,9,1,4,10,-45,100,11,33.878071 37.775409,65.3,32.00,38,17,22.9,22.8,1528,22,"AIR",-0.17,0.22,0.55,0,-289,74,32,-1024,-19,615,1,-1,-1,-1,1,-1,0x0000000000014008,1516,1354,1537,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:46.000,3.1,-69,-73,100,9,1,4,10,-46,100,12,33.878511 37.775786,52.1,50.30,51,9,23.0,18.4,1547,23,"AIR",-0.17,0.22,0.55,3,-137,67,6,-1024,-18,615,1,-1,-1,-1,1,-1,0x0000000000014008,1503,1430,1533,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:47.000,3.1,-70,-80,100,9,1,4,10,-48,100,7,33.878511 37.775786,52.1,50.30,51,9,23.0,18.4,1547,23,"AIR",0.03,0.84,1.31,1,-300,75,-437,-1024,-18,615,1,-1,-1,-1,1,-1,0x0000000000014008,1282,1348,1537,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:48.000,-1.6,-74,-72,100,6,1,4,10,-54,100,12,33.878511 37.775786,52.1,50.30,51,9,23.0,18.4,1547,23,"AIR",0.03,0.84,1.31,2,-1,73,-345,-1024,-18,615,1,-1,-1,-1,1,-1,0x0000000000014008,1328,1498,1536,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:49.000,-1.6,-73,-74,100,6,1,4,10,-51,100,12,33.878634 37.776348,72.2,120.60,50,16,23.0,18.4,1547,23,"AIR",0.03,0.84,1.31,3,9,73,-113,-1024,-18,615,1,-1,-1,-1,1,-1,0x0000000000014008,1444,1502,1536,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:50.000,-1.6,-77,-85,100,2,1,4,10,-66,100,10,33.878634 37.776348,72.2,120.60,50,16,23.0,16.5,1565,23,"AIR",0.03,0.84,1.31,5,-26,72,8,-1024,-18,615,1,-1,-1,-1,1,-1,0x0000000000014008,1504,1485,1536,1502,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:51.000,-1.6,-78,-83,100,0,1,4,25,-60,100,11,33.878634 37.776348,72.2,120.60,50,16,23.0,16.5,1565,23,"AIR",0.07,-0.07,2.53,-1,-132,67,5,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1502,1432,1533,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:52.000,-1.3,-79,-77,100,0,1,4,50,-66,100,9,33.878634 37.776348,72.2,120.60,50,16,23.0,16.5,1565,23,"AIR",0.07,-0.07,2.53,2,0,70,2,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1501,1498,1535,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:53.000,-1.3,-77,-65,100,3,1,4,50,-61,100,12,33.878150 37.776898,81.2,140.60,43,20,23.0,16.5,1565,23,"AIR",0.07,-0.07,2.53,0,3,74,365,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1682,1500,1537,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:54.000,-1.3,-77,-66,100,2,1,4,50,-56,100,12,33.878150 37.776898,81.2,140.60,43,20,23.0,16.4,1581,23,"AIR",-0.02,0.02,2.41,1,5,69,623,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1811,1500,1534,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:55.000,-1.3,-72,-58,100,7,1,4,50,-51,100,12,33.878150 37.776898,81.2,140.60,43,20,23.0,16.4,1581,23,"AIR",-0.02,0.02,2.41,2,-368,73,166,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1583,1314,1536,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:56.000,-1.3,-68,-63,100,9,1,4,10,-46,100,12,33.877622 37.777428,75.3,144.00,38,21,23.0,16.4,1581,23,"AIR",-0.02,0.02,2.41,4,-317,76,-349,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1326,1340,1538,1502,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:57.000,-1.3,-69,-71,100,9,1,4,10,-47,100,12,33.877622 37.777428,75.3,144.00,38,21,23.0,16.9,1597,23,"AIR",-0.02,0.02,2.41,0,-346,74,-742,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1129,1325,1537,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:58.000,-1.3,-74,-70,100,5,1,4,10,-51,100,12,33.877622 37.777428,75.3,144.00,38,21,23.0,16.9,1597,23,"AIR",0.26,0.76,-2.72,2,1,73,0,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1500,1499,1536,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:22:59.000,-3.5,-71,-68,100,7,1,4,10,-48,100,12,33.877622 37.777428,75.3,144.00,38,21,23.0,16.9,1597,23,"AIR",0.26,0.76,-2.72,1,-119,76,247,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1623,1439,1538,1500,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2025-01-17,10:23:00.000,-3.5,-68,-68,100,9,1,4,10,-61,100,12,33.877058 37.777244,78.7,221.10,22,20,23.0,16.9,1597,23,"AIR",0.26,0.76,-2.72,3,-4,88,254,-1024,-20,615,1,-1,-1,-1,1,-1,0x0000000000014008,1627,1496,1544,1501,2012,2012,988,1807,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
